emp_no,first_name,last_name,dept_name
477244,Tokuyasu,Navazio,Sales
75473,Charlene,Chenney,Sales
426181,Morrie,Scharstein,Sales
84833,Ebru,Openshaw,Sales
259863,Jovan,Siegrist,Sales
91186,Masako,Reeker,Sales
56226,Shem,Rabehasaina,Sales
271757,Mona,Miyakawa,Sales
244901,Yahiko,Dulin,Sales
494875,Berto,Mitzlaff,Sales
205450,Feiyu,Lung,Sales
81136,Gift,Ruemmler,Sales
10410,Takahito,Gecsei,Sales
20042,Margareta,Munck,Sales
461391,Mart,Hertweck,Sales
431252,Radhia,Stellhorn,Sales
491213,Shaowei,Angot,Sales
274585,Aleksandar,Itzfeldt,Sales
217649,Lidong,Potthoff,Sales
79105,Sasan,Cullers,Sales
259351,Takahito,Mungall,Sales
20131,Gen,Rijckaert,Sales
212146,Charlene,Radivojevic,Sales
435191,Kannan,Desikan,Sales
270601,Dekang,Kriebel,Sales
269809,Szabolcs,Orlowska,Sales
239436,Luigi,Janetzko,Sales
43703,Hongzhu,Menyhert,Sales
459429,Mohit,Verhaegen,Sales
291527,Sarita,Madeira,Sales
228574,Gao,Farrow,Sales
221019,Adas,Hofstetter,Sales
259807,Dante,Nyanchama,Sales
13427,Sreekrishna,Narwekar,Sales
29962,Hideo,Thebaut,Sales
499389,Katsuo,Ferretti,Sales
475342,Arif,Gelosh,Sales
272839,Janche,Setia,Sales
80030,Rance,Kroll,Sales
67645,Willard,dAstous,Sales
67322,Shim,Baca,Sales
11146,Ishfaq,Masand,Sales
206434,Navid,Msuda,Sales
267147,Woody,Lichtner,Sales
10924,Hironoby,Atchley,Sales
23961,Vatsa,Demizu,Sales
94132,Venkatesan,Karlin,Sales
200473,Xiahua,Angelopoulos,Sales
475617,Fun,Waymire,Sales
297932,Deborah,Isaac,Sales
401612,Owen,Henseler,Sales
467348,Sachio,Sankaranarayanan,Sales
245399,Danai,Gustavson,Sales
105790,Collette,Mandell,Sales
57318,Arie,Pulkowski,Sales
79034,Janalee,Perri,Sales
59971,Stein,Broder,Sales
91672,Fayez,Qiwen,Sales
210809,Erzsebet,Cincotta,Sales
28301,Adil,Brickell,Sales
281051,Boaz,Serna,Sales
287633,Sachio,Baez,Sales
14673,Dinkar,Pusterhofer,Sales
75138,Girolamo,Murrill,Sales
20300,Jenwei,Nittel,Sales
244698,Apostol,Henders,Sales
441480,Bezalel,Spataro,Sales
20471,Gino,Haumacher,Sales
443564,Jouko,Brandsma,Sales
75725,Stella,Rijsenbrij,Sales
490378,Lubomir,Trystram,Sales
404391,Akeel,Lemarechal,Sales
58037,Paloma,Luck,Sales
43411,Otilia,Peral,Sales
401608,Fumiyo,Benveniste,Sales
50939,Aiman,Piveteau,Sales
75739,Lidong,Cappelli,Sales
472874,Shalesh,Kleiser,Sales
284586,Udo,Percebois,Sales
39411,Mingzeng,Foote,Sales
221770,Jayesh,Winter,Sales
433419,Sorina,Schwaller,Sales
429492,Kensyu,Jonsson,Sales
456186,Eran,Rodier,Sales
228352,Kien,Tasistro,Sales
201427,Gao,Rattan,Sales
470396,Licheng,Bhattacharjee,Sales
259900,Taiji,Sanella,Sales
293453,Gilbert,Ghemri,Sales
54710,Nikolaos,Poujol,Sales
41760,Heon,Berztiss,Sales
491080,Szabolcs,Jullig,Sales
49137,Hironoby,Iivonen,Sales
288210,Insup,Taubman,Sales
244553,Shunichi,Parveen,Sales
450760,Kiyokazu,Pews,Sales
77270,Fen,Ecklund,Sales
233110,Cedric,Hainaut,Sales
466801,Anwar,Kusalik,Sales
287656,Teruyuki,Ishibashi,Sales
425556,Conal,Perly,Sales
220051,JoAnne,Matheson,Sales
57785,Jacopo,Azuma,Sales
498171,Mohan,Rijckaert,Sales
90806,Hyuckchul,Nitta,Sales
469698,Berto,Badr,Sales
499257,Morrie,Serna,Sales
69273,Satosi,Schwartzburd,Sales
259194,Sandeepan,Merli,Sales
38641,Zeljko,Rosaz,Sales
409062,Kendra,Furudate,Sales
226534,Avishai,Luiz,Sales
32956,Khalil,Pettit,Sales
402420,Boalin,Delgrange,Sales
76174,Souichi,Pettey,Sales
282700,Dietrich,Zhiwei,Sales
479969,Emran,Quadeer,Sales
243994,Thanasis,Krybus,Sales
457236,Sudharsan,Poujol,Sales
488981,Yefim,Ellozy,Sales
204136,Mary,Tramer,Sales
419578,Elgin,Ullian,Sales
443601,Prasadram,Liesche,Sales
490784,Soenke,Baumann,Sales
268241,Greger,Luft,Sales
481592,Tuval,Mundy,Sales
281070,Chenye,Shanbhogue,Sales
430648,Shuho,Perri,Sales
206408,Radhika,Nishimukai,Sales
490204,Abdelaziz,Waymire,Sales
41772,Leon,Decaestecker,Sales
263341,Peternela,Bolotov,Sales
497498,Ekawit,Broomell,Sales
96377,Georgy,Azumi,Sales
32164,Isamu,Penttonen,Sales
281957,Yishai,Pileggi,Sales
413302,Shao,Chappelet,Sales
429435,Fay,Perin,Sales
218622,Chriss,Peir,Sales
12660,Stamatina,Escriba,Sales
471696,Yuqun,Dahlbom,Sales
489254,Tonny,Coors,Sales
262836,Gao,Debuse,Sales
15347,Przemyslawa,Paciorek,Sales
497388,Evgueni,Salinas,Sales
493284,Alair,Suppi,Sales
233016,Shay,Stasinski,Sales
422397,Gor,Schiettecatte,Sales
41591,Martins,Asser,Sales
210427,Aleksander,Fritzsche,Sales
107617,Alain,Gruenwald,Sales
457973,Shahid,Maksimenko,Sales
220996,Turgut,Mahnke,Sales
499392,Rayond,Nollmann,Sales
93801,Vugranam,Willoner,Sales
46973,Manibrata,Peron,Sales
55370,Ebbe,Prenel,Sales
77127,Toshimo,Welham,Sales
487944,Adhemar,Clouatre,Sales
51239,Fatemeh,Bierbaum,Sales
272400,Nishit,Andreotta,Sales
13372,Valeri,Staudhammer,Sales
485944,Ayonca,Ferretti,Sales
18019,Mads,Setiz,Sales
406311,Shiv,Vickson,Sales
295702,Huei,Kambil,Sales
82814,Youngkon,Ernst,Sales
280851,Freyja,Schwartzbauer,Sales
95943,Guozhong,Luit,Sales
419688,Nechama,Raney,Sales
247341,Cathie,Brlek,Sales
298978,Irena,Basagni,Sales
262502,Kensei,Sudbeck,Sales
427807,Waiman,Chenoweth,Sales
407752,Valter,Dratva,Sales
494465,Sumali,Cyne,Sales
495024,Dung,Woycyznski,Sales
255785,Maik,Ernst,Sales
264427,TRUE,Munro,Sales
275484,Brewster,Thiran,Sales
477373,Alselm,Montresor,Sales
71631,Nadjib,Sidhu,Sales
58443,Stein,Heping,Sales
249223,Ingmar,Brendel,Sales
423226,Tadahiro,Szmurlo,Sales
237409,Navid,Heusch,Sales
37331,Muneo,Szilard,Sales
260324,Salvador,Aamodt,Sales
494400,Yongqiao,Schicker,Sales
209759,Mabhin,Lichtner,Sales
441797,Boriana,Weisert,Sales
229367,Oscar,Katzenelson,Sales
45075,Wilmer,Denis,Sales
456418,Roselyn,Radivojevic,Sales
291842,Badri,Pehl,Sales
478800,Terresa,Siegrist,Sales
16745,Xianlong,Zwicker,Sales
10600,Emran,Rettelbach,Sales
208222,Shigenori,Pelc,Sales
438675,Yucel,Lorie,Sales
484904,Weidon,Wuwongse,Sales
92278,Foong,Rosenbaum,Sales
44539,Kwangjo,Buchter,Sales
218807,Jasminko,Goldhammer,Sales
482710,Takahito,Munch,Sales
481315,Yuichiro,Petereit,Sales
94757,Wuxu,Siochi,Sales
245719,Ayonca,Lowrie,Sales
400497,Shigeaki,Schaar,Sales
416668,Barton,Portugali,Sales
231754,Yannis,Stemann,Sales
499416,Spyrose,Riefers,Sales
20515,Jolita,Halloran,Sales
202227,Krisda,Dalton,Sales
436426,Chenye,Ramaiah,Sales
265419,Bluma,Luck,Sales
498697,Almudena,Gill,Sales
89656,Maik,Undy,Sales
52546,Sachio,Pocchiola,Sales
462720,Hsiangchu,Krone,Sales
236778,Djelloul,Androutsos,Sales
280741,Deborah,Jarecki,Sales
16993,Hongzue,Dahlbom,Sales
31343,Heon,Denos,Sales
43973,Khaled,Schauser,Sales
19432,Barton,Kambil,Sales
284161,Kazuhide,Hiroyama,Sales
429814,Georg,Tischendorf,Sales
76927,Heeju,Millington,Sales
277963,Mong,Kakkar,Sales
403430,Arco,Yoshimura,Sales
443900,Pranav,Kalorkoti,Sales
91437,Zhiwei,Kragelund,Sales
85266,Tsz,Morrin,Sales
294797,Hironoby,Heydon,Sales
405953,Aiman,Rusmann,Sales
31825,Xuedong,Zyda,Sales
412812,Richard,Pews,Sales
485780,Weiwu,Kuszyk,Sales
30059,Abdelkader,Schiettecatte,Sales
285292,Gino,Fordan,Sales
289447,Gil,Kemmerer,Sales
214268,Gaetan,Pleszkun,Sales
492028,Aleksander,Schmiedel,Sales
208492,Cullen,Deverell,Sales
417131,Arunas,Adachi,Sales
232246,Claudi,Kamber,Sales
456411,Masanao,Maraist,Sales
474027,Udi,Smailagic,Sales
15372,Nahum,Broder,Sales
403652,Khun,Motley,Sales
249852,Ziya,Schade,Sales
88179,Jaewon,Barreiro,Sales
18426,Zhiguo,Denos,Sales
254897,KayLiang,Serot,Sales
282031,Aamod,Chappelet,Sales
416476,Garnet,Pollock,Sales
208395,Lidong,Lorcy,Sales
405231,Kwangjo,Makinen,Sales
15203,Adly,Fontet,Sales
85765,Zhilian,Anido,Sales
241087,Arun,Bael,Sales
12716,Angel,Theuretzbacher,Sales
48378,Moty,McFarlin,Sales
444314,Premsyl,Siprelle,Sales
411523,Halsur,Sifakis,Sales
487766,Kwangyoen,Panangaden,Sales
269698,Miomir,Savasere,Sales
447593,Serif,Suwa,Sales
207652,Subhrajyoti,Wegerle,Sales
10237,Yannis,Mandell,Sales
293204,Sreenivas,Serna,Sales
238402,Frederique,Tischendorf,Sales
39852,Willard,Guenter,Sales
404928,Gad,Gerteisen,Sales
298716,Conor,Pillow,Sales
224465,Moie,Rosar,Sales
296484,Reinhold,Thebaut,Sales
427519,Tadanori,Decaestecker,Sales
479215,Felicidad,Sevcikova,Sales
29822,Prodip,Sifakis,Sales
404098,Nidapan,Cannane,Sales
439093,Sushant,Qiwen,Sales
488437,Vasilii,Henseler,Sales
102910,Subhankar,Calkin,Sales
282370,Cedric,Rossi,Sales
93125,Charmane,Alencar,Sales
423465,Guangming,Swen,Sales
81764,Erzsebet,Bennet,Sales
48398,Vasilis,Paciorek,Sales
484707,Mahendra,Smeets,Sales
202269,Shin,Vitiello,Sales
238422,Vishv,Angelov,Sales
274883,Renee,Granlund,Sales
466934,Taiji,Schaaf,Sales
82209,Werner,Nitsche,Sales
30469,Fai,Baek,Sales
481525,Stabislas,Angelopoulos,Sales
412275,Lene,Holburn,Sales
20758,Branimir,Decleir,Sales
263854,Urs,Peot,Sales
69429,Tooru,Ananiadou,Sales
67199,Jeane,Ernst,Sales
456466,Syozo,Negoita,Sales
105774,Mansur,Luga,Sales
226907,Shigenori,Nivat,Sales
461340,Aloys,Kugler,Sales
403133,Badri,Ramamoorthy,Sales
459946,Weiye,Schlenzig,Sales
422923,Chikako,Sullins,Sales
262749,Khue,Olano,Sales
241278,Bodo,Gerlach,Sales
102122,Mountaz,Biron,Sales
208483,Pradeep,Simkin,Sales
211536,Collette,Schlegelmilch,Sales
204739,Hisao,Gelosh,Sales
244364,Syozo,Szmurlo,Sales
255592,Jaideep,Bakhtari,Sales
100353,Kannan,Taneja,Sales
214482,Henk,Staelin,Sales
401157,Zhanqiu,Sewelson,Sales
24276,Shem,Biran,Sales
406278,Kristian,Ranst,Sales
291808,Tesuya,Syang,Sales
428188,Badri,Zobel,Sales
228508,Tesuro,Nyrup,Sales
44085,Percy,Rosin,Sales
230847,Mountaz,Couchot,Sales
240744,Yakkov,Ratnakar,Sales
51150,Mona,Ferriere,Sales
235970,Paris,Anger,Sales
296203,Douadi,Maquelin,Sales
421796,Yakkov,Apsitis,Sales
223822,Remco,Geffroy,Sales
87368,Nevin,Matheson,Sales
440409,Pranav,Axelband,Sales
440974,Mitsuyuki,Simmen,Sales
493302,Gonzalo,Speckmann,Sales
295091,Kiyokazu,Alvarado,Sales
96779,Gladys,Mapelli,Sales
212048,Vishv,Plump,Sales
411369,Chikako,Koblitz,Sales
484636,Heather,Cusworth,Sales
47417,Hilari,Snyers,Sales
452418,Jeong,Bale,Sales
219374,Beshir,Clemencon,Sales
17545,Marjo,Mitchem,Sales
296169,Eben,Luca,Sales
263311,Rasiah,Bazzichi,Sales
16153,Shir,Cyre,Sales
216277,Candida,Ramsak,Sales
235710,Sachem,Bonifati,Sales
235606,Khaled,Luit,Sales
289022,Bowen,Czap,Sales
484461,Karsten,Caine,Sales
63620,Mikhail,Knightly,Sales
282840,Bedir,Scallan,Sales
424918,Make,Benaini,Sales
434845,Takushi,Skogmar,Sales
490089,Mani,Sgarro,Sales
93412,Sivanarayana,Sinicrope,Sales
217770,Sanjeeva,Schmezko,Sales
478697,Kazuhiro,Birnbaum,Sales
41848,Jagoda,Cronan,Sales
436473,Nakhoon,Braunmuhl,Sales
42296,Chiradeep,Hoogerwoord,Sales
404931,Mara,Alencar,Sales
493027,Yoshinari,Hammerschmidt,Sales
208983,Marit,Seuren,Sales
82855,Aimee,Biron,Sales
485583,Nidapan,Melter,Sales
229473,Ibibia,Wynblatt,Sales
474519,Paloma,Kawashima,Sales
239944,Mariangiola,Fritzsche,Sales
64422,Lalit,Shigei,Sales
477196,Pranjal,Azulay,Sales
470176,Richard,Lubachevsky,Sales
74991,Mahendra,Tasistro,Sales
88966,Mani,Lally,Sales
62275,Slavian,Byoun,Sales
79591,Xiaocheng,Valtorta,Sales
405579,Insup,Range,Sales
215034,Shimshon,Vural,Sales
461569,Suzette,Shihab,Sales
495299,Mayuri,Eldridge,Sales
445990,Collette,Rosin,Sales
421210,Xiong,Constantine,Sales
449877,Zhiguo,Rosis,Sales
32741,Susuma,Mellouli,Sales
70503,Shaibal,Hempstead,Sales
71777,Koldo,Uehara,Sales
450585,Gaetan,Remmele,Sales
214678,Kristina,Bolsens,Sales
431946,Suvo,Serdy,Sales
470766,Tiina,Stamatiou,Sales
467687,Hatsukazu,Ramsey,Sales
477923,Augustine,Conde,Sales
495626,Alagu,Provine,Sales
11272,Frederique,Molenkamp,Sales
43672,Utpal,Schurmann,Sales
222357,Maya,Khalid,Sales
21144,Bouchung,Akaboshi,Sales
297245,Gina,Potthoff,Sales
457333,Saeed,Chenney,Sales
41995,King,Ermel,Sales
31665,Sanjoy,Slaats,Sales
214874,Hironoby,Ventosa,Sales
452015,Kensyu,Showalter,Sales
68086,Aral,Hoppenstand,Sales
272499,Marko,Szilard,Sales
15030,Rasikan,Nourani,Sales
417185,Jongsuk,Heemskerk,Sales
408821,Xiong,Babb,Sales
286925,Tsz,Gladwell,Sales
200462,Parto,Bednarek,Sales
295592,Honesty,Lindqvist,Sales
226272,Vidya,Hashii,Sales
448353,Bangqing,Spelt,Sales
292994,Naftaly,Setiz,Sales
52954,Shaibal,Narahari,Sales
70148,Suvo,Passino,Sales
56527,Weiwu,Gonthier,Sales
484234,Arlette,Antonisse,Sales
416853,Lalit,Negoita,Sales
277206,Udo,Peak,Sales
482228,Gaetan,Greenaway,Sales
43319,Fayez,Strooper,Sales
289035,Juyoung,Doering,Sales
268948,Susuma,Nations,Sales
212734,Parto,Soicher,Sales
472955,Shigeu,Selvestrel,Sales
288912,Gregory,Smailagic,Sales
248980,Tomokazu,Casperson,Sales
99014,Adly,Siprelle,Sales
40755,Leen,Kamber,Sales
437779,Tooru,Adachi,Sales
27801,Naraig,Danecki,Sales
53140,Xiong,Swick,Sales
80174,Menkae,Schaaf,Sales
24262,Huican,Itschner,Sales
256994,Berni,Plavsic,Sales
260528,Sadok,Famili,Sales
207712,Harjit,Bolsens,Sales
220913,Nahid,Goldhammer,Sales
17767,Jianwen,Akazan,Sales
100755,Marlo,Haraldson,Sales
241659,Ibibia,Ladret,Sales
71861,Kwan,Ishibashi,Sales
251840,Sasan,Coors,Sales
287242,Mong,Gewali,Sales
291630,Munir,Vesel,Sales
261762,Mohammed,Lanzelotte,Sales
255906,Hideyuki,Mandell,Sales
35266,Armond,Lyonns,Sales
72909,Mariusz,Lunn,Sales
409214,Along,Parveen,Sales
205875,Muzhong,Niizuma,Sales
489001,Ingemar,England,Sales
498640,Kwangyoen,Szmurlo,Sales
457015,Yoshinari,Biran,Sales
400764,Shay,Melton,Sales
100394,Kasidit,Trystram,Sales
251246,Goncalo,Lundstrom,Sales
59480,Giordano,Esteva,Sales
296994,Leah,Kinley,Sales
435829,Arun,Fiutem,Sales
83863,Duri,Dengi,Sales
402261,Jaewoo,Strehl,Sales
252770,Piyawadee,Penttonen,Sales
426728,Saniya,Dratva,Sales
485633,Nathalie,Ramsay,Sales
73035,Kensyu,Cummings,Sales
90245,Maren,Goldhammer,Sales
91517,Serif,Hofstetter,Sales
411365,Yonghong,Mitsuhashi,Sales
434721,Djenana,Weedman,Sales
298619,Mototsugu,Stamatiou,Sales
241585,Guenter,Loncour,Sales
419187,Chrisa,Goodrum,Sales
67301,Xuedong,Danlos,Sales
270923,Boriana,Lund,Sales
273688,Kish,Lienhardt,Sales
11546,Duro,Vuskovic,Sales
423180,Filipe,Puoti,Sales
263907,Bangqing,Mukaidono,Sales
96978,Suebskul,Kalsbeek,Sales
438309,Fabrizio,Kisuki,Sales
25543,Macha,Weisert,Sales
200696,Sachio,Kamble,Sales
36849,Xiaopeng,Cronau,Sales
96852,Jacopo,Kroll,Sales
488257,Goncalo,Itzigehl,Sales
417586,Qiwen,Leslie,Sales
254915,Zhaofang,Rosenbaum,Sales
405947,Sudhanshu,Merlo,Sales
410551,Surveyors,Wolniewicz,Sales
210335,Nigel,Redmiles,Sales
421142,Kazuhiko,Shrader,Sales
226565,Quingbo,Kroft,Sales
17611,Janche,Luit,Sales
402935,Taizo,Matheson,Sales
216930,Marco,Skogmar,Sales
401409,Baziley,Yoshimura,Sales
86207,Piyush,Weedman,Sales
201979,Takanari,Dymetman,Sales
13238,Ebru,Foote,Sales
403572,Qunsheng,Ginneken,Sales
282266,Zhensheng,Albarhamtoshy,Sales
24099,Beshir,Chiola,Sales
266357,Radhakrishnan,Fraisse,Sales
410492,Subhada,Rosar,Sales
30672,Theirry,Luff,Sales
39794,Henk,Harnett,Sales
16150,Irena,Crooks,Sales
10304,Bernt,Erie,Sales
60504,Gor,Rullman,Sales
24304,Xinan,Cyne,Sales
466712,Maik,Angot,Sales
81201,Werner,Knightly,Sales
34072,Waiman,Backhouse,Sales
48115,Kristina,Gaughan,Sales
28350,Theron,Heusch,Sales
448118,Nigel,Pramanik,Sales
255702,Shim,Speel,Sales
261759,Billie,Zallocco,Sales
34867,Wojceich,Maraist,Sales
478148,Jaber,Malabarba,Sales
457903,Ferdinand,Bierbaum,Sales
428808,Shaowei,Ferretti,Sales
482724,Marko,Polupanov,Sales
283043,Aria,Ozeki,Sales
427346,Denis,Kropf,Sales
428013,Freyja,Uehara,Sales
212767,Adly,Waeselynck,Sales
448098,Kasidit,Chartres,Sales
260480,Jiakeng,Sherertz,Sales
90112,Ung,Krupka,Sales
260687,Jolita,Matzov,Sales
491799,Zorica,Peck,Sales
407033,King,Slaats,Sales
73319,Zhiwei,Fontan,Sales
243832,Junsik,Yurov,Sales
39948,Gino,Rotem,Sales
43798,Xuejia,Demos,Sales
234380,Licheng,Jullig,Sales
89337,Luigi,Anido,Sales
34405,Shuky,Schiper,Sales
106270,Mantis,Kalefeld,Sales
268685,Heejo,Melter,Sales
486814,Arun,Stamatiou,Sales
486600,Alois,Butterworth,Sales
263513,Leni,Dusink,Sales
210147,Paris,Szilard,Sales
47965,Kotesh,Remmers,Sales
62063,Jaques,Roisin,Sales
225594,Mariusz,Emmerich,Sales
478566,Zhongwei,Luby,Sales
237291,Jackson,Gecsei,Sales
212238,Candido,Irland,Sales
62997,Shigeaki,Cronau,Sales
244977,Luise,Stafford,Sales
298128,Shai,Hebert,Sales
215392,Xiaopeng,Demian,Sales
208135,Wanqing,Wissmann,Sales
255500,Kerryn,Babb,Sales
476671,KayLiang,Winter,Sales
418966,Sumant,Luan,Sales
493232,Cathie,Bamford,Sales
100042,Raimond,Turnbull,Sales
72198,Almudena,Rebaine,Sales
96530,Guiseppe,Jiang,Sales
497011,Susumu,Kermarrec,Sales
15495,Sven,Rotem,Sales
287040,Halsur,Conry,Sales
10644,Pranas,Benaini,Sales
486124,Licheng,Vecchi,Sales
72563,Marla,Zastre,Sales
109376,Guozhong,Smeets,Sales
284242,Sastry,Zucker,Sales
294222,Kiyokazu,Conte,Sales
87761,Shir,Munck,Sales
460439,Abdelwaheb,England,Sales
468839,Satyanarayana,Dalphin,Sales
424655,Jasminko,Teitelbaum,Sales
271389,Basem,Ginneken,Sales
437196,Anyuan,Pehl,Sales
468102,Harngdar,Debuse,Sales
459634,Berna,Tzvieli,Sales
495896,Udaiprakash,Hemaspaandra,Sales
298016,Patricio,Rodham,Sales
444756,Nahid,Varker,Sales
407910,Terresa,Henseler,Sales
273476,Mong,Falster,Sales
102892,Claudi,Armand,Sales
236025,Aloys,Fontet,Sales
44241,Muneo,Czap,Sales
470878,Ziva,Percebois,Sales
201772,Guenter,Hatcliff,Sales
19195,Honglan,Falby,Sales
406785,Becky,Meszaros,Sales
106817,Feipei,Wursthorn,Sales
204412,Jessie,Luan,Sales
274457,Shmuel,Smailagic,Sales
424948,Gen,Soloway,Sales
233594,Xiahua,Yamaashi,Sales
224999,Kazuhiko,Swiss,Sales
32198,Pantung,Stavenow,Sales
473715,Kwangho,Bultermann,Sales
270548,Boutros,Schueller,Sales
16477,Percy,Lamparter,Sales
270939,Poorav,Zuberek,Sales
96207,Sukumar,Spinelli,Sales
212025,Wanqing,Kornyak,Sales
86043,Masali,Weedon,Sales
252225,Malu,Callaway,Sales
446129,Herb,Schmezko,Sales
60959,Tetsushi,Sridhar,Sales
254517,Satyanarayana,Matzen,Sales
449836,Elzbieta,Slutz,Sales
471709,Mitsuyuki,Penn,Sales
488461,Elvis,Goodrum,Sales
415471,Martina,Sundgren,Sales
491143,Fai,Turnbull,Sales
243913,Elzbieta,Cochrane,Sales
410703,Kitty,Halloran,Sales
429380,Foong,Kowalchuk,Sales
65450,Jianhui,Rosch,Sales
287054,Shaleah,Matzat,Sales
450863,Nathan,Halevi,Sales
275849,Leaf,Gunderson,Sales
228255,Genki,Kalorkoti,Sales
296431,Basil,Goldhammer,Sales
236741,Gadiel,Toyoshima,Sales
288812,Cristinel,Deverell,Sales
80437,Irena,Peroz,Sales
230964,Teunis,Perko,Sales
13404,Luerbio,Halevi,Sales
269861,Elrique,Azadmanesh,Sales
491798,Ipke,Ghandeharizadeh,Sales
37382,Xuejun,Valtorta,Sales
442675,Leif,Rullman,Sales
65950,Alois,Karnin,Sales
67689,Aran,Perin,Sales
54959,Hongzhu,Uhrig,Sales
80429,Prodip,Suermann,Sales
293078,Jaideep,Bisiani,Sales
235586,Takahiro,Rissanen,Sales
222545,Baruch,Conde,Sales
488562,Shigehiro,Lukaszewicz,Sales
491082,Freyja,Jeong,Sales
444084,Domenico,Bresenham,Sales
216472,Kensyu,Gerteisen,Sales
472312,Masami,Cools,Sales
262947,Cedric,Vandervoorde,Sales
20816,Moie,Collavizza,Sales
205767,Chaosheng,Snedden,Sales
248815,Sanjay,Rubsam,Sales
493680,Niranjan,Iivonen,Sales
281278,Aamod,Muhling,Sales
456697,Spyrose,Luff,Sales
69984,Kinh,Ramras,Sales
422916,Alassane,Schusler,Sales
90086,Chaitali,Uehara,Sales
462062,Francoise,Einsfeld,Sales
109715,Subhash,Miyakawa,Sales
296016,Ayakannu,Munoz,Sales
499894,Maja,Lamba,Sales
489860,Paloma,Verhoeff,Sales
287827,Ingmar,Welham,Sales
419028,Heon,Gecsel,Sales
277219,Kenroku,Naumovich,Sales
59773,Arunas,Lanteri,Sales
229296,Make,Beznosov,Sales
491709,Kristen,Heemskerk,Sales
466512,Carrsten,Oxman,Sales
405714,Geoffry,Hofting,Sales
499717,Lucian,Isaak,Sales
426339,Kiam,Showalter,Sales
455998,Dante,Panangaden,Sales
93430,Golgen,Baar,Sales
284285,Giap,Karnin,Sales
28765,Vatsa,Menhoudj,Sales
234046,Guadalupe,Valtorta,Sales
467372,Gian,Lemarechal,Sales
47240,Moni,Theuretzbacher,Sales
438516,Shir,Kranzdorf,Sales
54834,Willard,Cyre,Sales
251678,Xianlong,Chenoweth,Sales
223486,Mang,England,Sales
438789,Xiadong,Nivat,Sales
26099,Kerryn,Beerel,Sales
451540,Ramalingam,Pena,Sales
36035,Alejandro,Malinowski,Sales
19779,Yinghua,Besselaar,Sales
42934,Masasuke,Panwar,Sales
99133,Jaideep,Peternell,Sales
25371,Goh,Ishibashi,Sales
22049,Ugo,Klerer,Sales
462292,Christfried,Kobuchi,Sales
427079,Kazuyasu,Ligten,Sales
46853,Aiichiro,Walston,Sales
433670,Mohamadou,Bresenham,Sales
235993,Jiang,Oaver,Sales
285803,Almudena,Hertweck,Sales
417837,Kristian,Renear,Sales
493461,Christoph,Randt,Sales
278232,Krassimir,Sanella,Sales
267732,Gretta,Schapire,Sales
261321,Aram,Eldridge,Sales
496868,Fun,Klyachko,Sales
252984,Arch,Worfolk,Sales
30601,Gilbert,Cyne,Sales
248365,Xinyu,Gniady,Sales
204942,Berthier,Nitto,Sales
106551,Duro,Einsfeld,Sales
294087,Gadiel,Mansanne,Sales
431930,Jaques,Schapiro,Sales
216381,Fay,Egerstedt,Sales
74596,Rance,Oppitz,Sales
436993,Ingmar,Backhouse,Sales
445827,Kamakshi,Nilsson,Sales
291460,Djenana,Weiland,Sales
245031,DAIDA,Malabarba,Sales
412166,Vesna,Hitomi,Sales
272519,Tru,Reutenauer,Sales
68071,Denny,Luef,Sales
12259,Juichirou,Hofting,Sales
67539,Iara,Zambonelli,Sales
62833,Pramod,Callaway,Sales
14478,Munehiro,Boissier,Sales
214528,Huai,Murtafg,Sales
441484,Boaz,Baak,Sales
247046,Tomoyuki,Schmittgen,Sales
83959,Val,Gunderson,Sales
278052,Aria,Plotkin,Sales
287259,Mircea,DasSarma,Sales
85362,Tonny,Duclos,Sales
425462,Keung,Sherertz,Sales
463080,Nahum,Covnot,Sales
231684,Heeju,DeMori,Sales
102626,Suzette,Jonsson,Sales
253821,Fumino,Sinitsyn,Sales
31101,Kankanahalli,Cochrane,Sales
82280,Woody,Farrel,Sales
414831,Mario,Randi,Sales
462078,Theron,Niizuma,Sales
471604,Nevio,Kropatsch,Sales
48286,Roded,Ranum,Sales
486918,Yagil,Remmers,Sales
58458,Turgut,Koshiba,Sales
271466,Uta,Veevers,Sales
25772,Greger,Marrevee,Sales
232951,Jianhua,Weedon,Sales
473783,Steve,Marchegay,Sales
417931,Shan,Iacovou,Sales
102870,Marsal,Alpay,Sales
71519,Gudjon,Lieblein,Sales
235479,Anwar,Kuzuoka,Sales
219792,Rafael,Ecklund,Sales
239198,Murthy,Nitta,Sales
71815,Fay,Kavvadias,Sales
35581,Randi,Straney,Sales
204371,Christophe,Norsworthy,Sales
417958,Reinhard,Pauthner,Sales
236411,Nirmal,Benner,Sales
292214,Jayesh,Gaughan,Sales
260686,Ashish,Poujol,Sales
82667,Phillip,Panwar,Sales
421521,Yongmin,Serdy,Sales
266239,Henk,Schaar,Sales
243759,Piyush,Chimia,Sales
57965,Manton,Bolsens,Sales
422057,Mahmut,Shiratori,Sales
50760,Armond,Kaelbling,Sales
460417,Baziley,Anido,Sales
248823,Achilleas,Peha,Sales
254693,Filipp,Zlotek,Sales
499700,Divine,Ulupinar,Sales
291720,Shaibal,Ranst,Sales
419127,Faiza,Gyorkos,Sales
65857,Deborah,England,Sales
284994,Gal,Georgakopoulos,Sales
281596,Jixiang,Feinberg,Sales
462043,Kwangho,Stenning,Sales
244129,Augustine,Picaronny,Sales
444123,Weiyi,Schonegge,Sales
